,signalerLocation,receiverLocation,intention,signalSpace,targetDictionary,nTargets,barrier,abstractSetup,receiverIntentionDict,revTargetDict,barrierDict,recTraj,recActSeq,sigTraj,sigActSeq,predSignalNoActionUtility
22,"(4, 0)","(4, 7)",purple triangle,"['triangle', 'circle', 'square', 'purple', 'green', 'red']","{(5, 2): 'red circle', (5, 7): 'purple triangle', (5, 8): 'green triangle', (8, 7): 'green square', (4, 3): 'purple square'}",5,R,"{'receiver': ['A1', 'A2', 'B2'], 'signaler': ['C3'], 'flipped': ['B1']}","{'triangle': 'green triangle', 'circle': 'red circle', 'square': 'green square', 'purple': 'purple triangle', 'green': 'green triangle', 'red': 'red circle'}","{'red circle': (5, 2), 'purple triangle': (5, 7), 'green triangle': (5, 8), 'green square': (8, 7), 'purple square': (4, 3)}","{'up': '(3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5)', 'down': '(3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)', 'left': '', 'right': ''}","{'red circle': [(4, 7), (3, 7), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3), (2, 2), (3, 2), (4, 2), (5, 2)], 'purple triangle': [(4, 7), (5, 7)], 'green triangle': [(4, 7), (5, 7), (5, 8)], 'green square': [(4, 7), (5, 7), (6, 7), (7, 7), (8, 7)], 'purple square': [(4, 7), (3, 7), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3), (3, 3), (4, 3)]}","{'red circle': ['left', 'left', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'right'], 'purple triangle': ['right'], 'green triangle': ['right', 'up'], 'green square': ['right', 'right', 'right', 'right'], 'purple square': ['left', 'left', 'down', 'down', 'down', 'down', 'right', 'right']}","{'red circle': [(4, 0), (4, 1), (4, 2), (5, 2)], 'purple triangle': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)], 'green triangle': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (2, 8), (3, 8), (4, 8), (5, 8)], 'green square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7)], 'purple square': [(4, 0), (4, 1), (4, 2), (4, 3)]}","{'red circle': ['up', 'up', 'right'], 'purple triangle': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'right', 'right', 'right'], 'green triangle': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'right', 'right', 'right'], 'green square': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'purple square': ['up', 'up', 'up']}",purple
23,"(4, 0)","(4, 7)",purple triangle,"['triangle', 'circle', 'square', 'purple', 'green', 'red']","{(5, 2): 'red circle', (5, 7): 'purple triangle', (5, 8): 'green triangle', (8, 7): 'green square', (4, 3): 'purple square'}",5,S,"{'receiver': ['A1', 'A2', 'B2'], 'signaler': ['C3'], 'flipped': ['B1']}","{'triangle': 'green triangle', 'circle': 'red circle', 'square': 'green square', 'purple': 'purple square', 'green': 'green square', 'red': 'red circle'}","{'red circle': (5, 2), 'purple triangle': (5, 7), 'green triangle': (5, 8), 'green square': (8, 7), 'purple square': (4, 3)}","{'up': '(3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2)', 'down': '(3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3)', 'left': '', 'right': ''}","{'red circle': [(4, 7), (4, 6), (4, 5), (4, 4), (4, 3), (3, 3), (2, 3), (2, 2), (3, 2), (4, 2), (5, 2)], 'purple triangle': [(4, 7), (5, 7)], 'green triangle': [(4, 7), (5, 7), (5, 8)], 'green square': [(4, 7), (5, 7), (6, 7), (7, 7), (8, 7)], 'purple square': [(4, 7), (4, 6), (4, 5), (4, 4), (4, 3)]}","{'red circle': ['down', 'down', 'down', 'down', 'left', 'left', 'down', 'right', 'right', 'right'], 'purple triangle': ['right'], 'green triangle': ['right', 'up'], 'green square': ['right', 'right', 'right', 'right'], 'purple square': ['down', 'down', 'down', 'down']}","{'red circle': [(4, 0), (4, 1), (4, 2), (5, 2)], 'purple triangle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)], 'green triangle': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (3, 8), (4, 8), (5, 8)], 'green square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7)], 'purple square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (3, 3), (4, 3)]}","{'red circle': ['up', 'up', 'right'], 'purple triangle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right'], 'green triangle': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right'], 'green square': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'purple square': ['up', 'up', 'left', 'left', 'up', 'right', 'right']}",triangle
24,"(4, 0)","(4, 7)",red square,"['red', 'green', 'purple', 'square', 'circle', 'triangle']","{(1, 5): 'red square', (0, 9): 'red circle', (5, 9): 'red triangle', (0, 5): 'purple square', (5, 3): 'green square'}",5,R,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'red': 'red square', 'green': 'green square', 'purple': 'purple square', 'square': 'red square', 'circle': 'red circle', 'triangle': 'red triangle'}","{'red square': (1, 5), 'red circle': (0, 9), 'red triangle': (5, 9), 'purple square': (0, 5), 'green square': (5, 3)}","{'up': '(3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5)', 'down': '(3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)', 'left': '', 'right': ''}","{'red square': [(4, 7), (4, 6), (3, 6), (2, 6), (1, 6), (1, 5)], 'red circle': [(4, 7), (3, 7), (2, 7), (1, 7), (0, 7), (0, 8), (0, 9)], 'red triangle': [(4, 7), (4, 8), (4, 9), (5, 9)], 'purple square': [(4, 7), (3, 7), (2, 7), (1, 7), (0, 7), (0, 6), (0, 5)], 'green square': [(4, 7), (3, 7), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3), (3, 3), (4, 3), (5, 3)]}","{'red square': ['down', 'left', 'left', 'left', 'down'], 'red circle': ['left', 'left', 'left', 'left', 'up', 'up'], 'red triangle': ['up', 'up', 'right'], 'purple square': ['left', 'left', 'left', 'left', 'down', 'down'], 'green square': ['left', 'left', 'down', 'down', 'down', 'down', 'right', 'right', 'right']}","{'red square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (1, 5)], 'red circle': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (1, 9), (0, 9)], 'red triangle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 9)], 'purple square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (1, 5), (0, 5)], 'green square': [(4, 0), (5, 0), (5, 1), (5, 2), (5, 3)]}","{'red square': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left'], 'red circle': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'left', 'left'], 'red triangle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right'], 'purple square': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left'], 'green square': ['right', 'up', 'up', 'up']}",square
25,"(4, 0)","(4, 7)",red square,"['red', 'green', 'purple', 'square', 'circle', 'triangle']","{(1, 5): 'red square', (0, 9): 'red circle', (5, 9): 'red triangle', (0, 5): 'purple square', (5, 3): 'green square'}",5,S,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'red': 'red square', 'green': 'green square', 'purple': 'purple square', 'square': 'red square', 'circle': 'red circle', 'triangle': 'red triangle'}","{'red square': (1, 5), 'red circle': (0, 9), 'red triangle': (5, 9), 'purple square': (0, 5), 'green square': (5, 3)}","{'up': '(3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2)', 'down': '(3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3)', 'left': '', 'right': ''}","{'red square': [(4, 7), (3, 7), (2, 7), (1, 7), (1, 6), (1, 5)], 'red circle': [(4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9), (0, 9)], 'red triangle': [(4, 7), (4, 8), (4, 9), (5, 9)], 'purple square': [(4, 7), (3, 7), (2, 7), (1, 7), (0, 7), (0, 6), (0, 5)], 'green square': [(4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3)]}","{'red square': ['left', 'left', 'left', 'down', 'down'], 'red circle': ['up', 'up', 'left', 'left', 'left', 'left'], 'red triangle': ['up', 'up', 'right'], 'purple square': ['left', 'left', 'left', 'left', 'down', 'down'], 'green square': ['right', 'down', 'down', 'down', 'down']}","{'red square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (1, 5)], 'red circle': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9)], 'red triangle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 9)], 'purple square': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (1, 5), (0, 5)], 'green square': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (3, 3), (4, 3), (5, 3)]}","{'red square': ['up', 'up', 'left', 'left', 'left', 'up', 'up', 'up'], 'red circle': ['up', 'up', 'left', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'red triangle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right'], 'purple square': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'left', 'left'], 'green square': ['left', 'left', 'up', 'up', 'up', 'right', 'right', 'right']}",red
26,"(4, 0)","(4, 7)",green circle,"['circle', 'triangle', 'square', 'green', 'red', 'purple']","{(1, 9): 'green circle', (4, 9): 'red circle', (8, 6): 'purple circle', (2, 8): 'green square', (6, 4): 'green triangle'}",5,R,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'circle': 'green circle', 'triangle': 'green triangle', 'square': 'green square', 'green': 'green circle', 'red': 'red circle', 'purple': 'purple circle'}","{'green circle': (1, 9), 'red circle': (4, 9), 'purple circle': (8, 6), 'green square': (2, 8), 'green triangle': (6, 4)}","{'up': '(3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5)', 'down': '(3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)', 'left': '', 'right': ''}","{'green circle': [(4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9)], 'red circle': [(4, 7), (4, 8), (4, 9)], 'purple circle': [(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (8, 6)], 'green square': [(4, 7), (4, 8), (3, 8), (2, 8)], 'green triangle': [(4, 7), (4, 6), (3, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4)]}","{'green circle': ['up', 'up', 'left', 'left', 'left'], 'red circle': ['up', 'up'], 'purple circle': ['right', 'right', 'right', 'right', 'down'], 'green square': ['up', 'left', 'left'], 'green triangle': ['down', 'left', 'left', 'down', 'down', 'right', 'right', 'right', 'right']}","{'green circle': [(4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)], 'red circle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9)], 'purple circle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)], 'green square': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8)], 'green triangle': [(4, 0), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4)]}","{'green circle': ['left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'red circle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right'], 'purple circle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'green square': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'green triangle': ['right', 'right', 'up', 'up', 'up', 'up']}",circle
27,"(4, 0)","(4, 7)",green circle,"['circle', 'triangle', 'square', 'green', 'red', 'purple']","{(1, 9): 'green circle', (4, 9): 'red circle', (8, 6): 'purple circle', (2, 8): 'green square', (6, 4): 'green triangle'}",5,S,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'circle': 'green circle', 'triangle': 'green triangle', 'square': 'green square', 'green': 'green circle', 'red': 'red circle', 'purple': 'purple circle'}","{'green circle': (1, 9), 'red circle': (4, 9), 'purple circle': (8, 6), 'green square': (2, 8), 'green triangle': (6, 4)}","{'up': '(3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2)', 'down': '(3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3)', 'left': '', 'right': ''}","{'green circle': [(4, 7), (3, 7), (2, 7), (1, 7), (1, 8), (1, 9)], 'red circle': [(4, 7), (4, 8), (4, 9)], 'purple circle': [(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (8, 6)], 'green square': [(4, 7), (3, 7), (2, 7), (2, 8)], 'green triangle': [(4, 7), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4)]}","{'green circle': ['left', 'left', 'left', 'up', 'up'], 'red circle': ['up', 'up'], 'purple circle': ['right', 'right', 'right', 'right', 'down'], 'green square': ['left', 'left', 'up'], 'green triangle': ['down', 'down', 'down', 'right', 'right']}","{'green circle': [(4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)], 'red circle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9)], 'purple circle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)], 'green square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8)], 'green triangle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4), (5, 4), (6, 4)]}","{'green circle': ['left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'red circle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right'], 'purple circle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'green square': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up'], 'green triangle': ['left', 'left', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right']}",circle
28,"(4, 0)","(4, 7)",green square,"['square', 'circle', 'triangle', 'green', 'purple', 'red']","{(3, 7): 'green square', (1, 8): 'purple square', (4, 9): 'red square', (7, 7): 'green triangle', (4, 4): 'green circle'}",5,R,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'square': 'green square', 'circle': 'green circle', 'triangle': 'green triangle', 'green': 'green square', 'purple': 'purple square', 'red': 'red square'}","{'green square': (3, 7), 'purple square': (1, 8), 'red square': (4, 9), 'green triangle': (7, 7), 'green circle': (4, 4)}","{'up': '(3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5)', 'down': '(3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)', 'left': '', 'right': ''}","{'green square': [(4, 7), (3, 7)], 'purple square': [(4, 7), (4, 8), (3, 8), (2, 8), (1, 8)], 'red square': [(4, 7), (4, 8), (4, 9)], 'green triangle': [(4, 7), (5, 7), (6, 7), (7, 7)], 'green circle': [(4, 7), (3, 7), (2, 7), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4)]}","{'green square': ['left'], 'purple square': ['up', 'left', 'left', 'left'], 'red square': ['up', 'up'], 'green triangle': ['right', 'right', 'right'], 'green circle': ['left', 'left', 'down', 'down', 'down', 'right', 'right']}","{'green square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (3, 7)], 'purple square': [(4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)], 'red square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9)], 'green triangle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7)], 'green circle': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4)]}","{'green square': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'right'], 'purple square': ['left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'red square': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'right', 'right'], 'green triangle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right'], 'green circle': ['up', 'up', 'up', 'up']}",green
29,"(4, 0)","(4, 7)",green square,"['square', 'circle', 'triangle', 'green', 'purple', 'red']","{(3, 7): 'green square', (1, 8): 'purple square', (4, 9): 'red square', (7, 7): 'green triangle', (4, 4): 'green circle'}",5,S,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'square': 'green square', 'circle': 'green circle', 'triangle': 'green triangle', 'green': 'green square', 'purple': 'purple square', 'red': 'red square'}","{'green square': (3, 7), 'purple square': (1, 8), 'red square': (4, 9), 'green triangle': (7, 7), 'green circle': (4, 4)}","{'up': '(3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2)', 'down': '(3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3)', 'left': '', 'right': ''}","{'green square': [(4, 7), (3, 7)], 'purple square': [(4, 7), (4, 8), (3, 8), (2, 8), (1, 8)], 'red square': [(4, 7), (4, 8), (4, 9)], 'green triangle': [(4, 7), (5, 7), (6, 7), (7, 7)], 'green circle': [(4, 7), (4, 6), (4, 5), (4, 4)]}","{'green square': ['left'], 'purple square': ['up', 'left', 'left', 'left'], 'red square': ['up', 'up'], 'green triangle': ['right', 'right', 'right'], 'green circle': ['down', 'down', 'down']}","{'green square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7)], 'purple square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)], 'red square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 9)], 'green triangle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7)], 'green circle': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]}","{'green square': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'right'], 'purple square': ['up', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up'], 'red square': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right'], 'green triangle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right'], 'green circle': ['up', 'up', 'left', 'left', 'up', 'up', 'right', 'right']}",green
30,"(4, 0)","(4, 7)",green square,"['green', 'purple', 'red', 'square', 'circle', 'triangle']","{(1, 9): 'green square', (8, 6): 'green circle', (1, 5): 'green triangle', (8, 8): 'red square', (4, 4): 'purple square'}",5,R,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'green': 'green square', 'purple': 'purple square', 'red': 'red square', 'square': 'green square', 'circle': 'green circle', 'triangle': 'green triangle'}","{'green square': (1, 9), 'green circle': (8, 6), 'green triangle': (1, 5), 'red square': (8, 8), 'purple square': (4, 4)}","{'up': '(3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (8, 5)', 'down': '(3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)', 'left': '', 'right': ''}","{'green square': [(4, 7), (4, 8), (4, 9), (3, 9), (2, 9), (1, 9)], 'green circle': [(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (8, 6)], 'green triangle': [(4, 7), (4, 6), (3, 6), (2, 6), (1, 6), (1, 5)], 'red square': [(4, 7), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8)], 'purple square': [(4, 7), (3, 7), (2, 7), (2, 6), (2, 5), (2, 4), (3, 4), (4, 4)]}","{'green square': ['up', 'up', 'left', 'left', 'left'], 'green circle': ['right', 'right', 'right', 'right', 'down'], 'green triangle': ['down', 'left', 'left', 'left', 'down'], 'red square': ['up', 'right', 'right', 'right', 'right'], 'purple square': ['left', 'left', 'down', 'down', 'down', 'right', 'right']}","{'green square': [(4, 0), (3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)], 'green circle': [(4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)], 'green triangle': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (1, 5)], 'red square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 5), (3, 5), (2, 5), (2, 6), (2, 7), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8)], 'purple square': [(4, 0), (4, 1), (4, 2), (4, 3), (4, 4)]}","{'green square': ['left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'green circle': ['left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'green triangle': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left'], 'red square': ['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'purple square': ['up', 'up', 'up', 'up']}",green
31,"(4, 0)","(4, 7)",green square,"['green', 'purple', 'red', 'square', 'circle', 'triangle']","{(1, 9): 'green square', (8, 6): 'green circle', (1, 5): 'green triangle', (8, 8): 'red square', (4, 4): 'purple square'}",5,S,"{'receiver': ['A1', 'A2', 'A3', 'B1'], 'signaler': [], 'flipped': ['C1']}","{'green': 'green square', 'purple': 'purple square', 'red': 'red square', 'square': 'green square', 'circle': 'green circle', 'triangle': 'green triangle'}","{'green square': (1, 9), 'green circle': (8, 6), 'green triangle': (1, 5), 'red square': (8, 8), 'purple square': (4, 4)}","{'up': '(3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2)', 'down': '(3, 3), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3)', 'left': '', 'right': ''}","{'green square': [(4, 7), (3, 7), (2, 7), (1, 7), (1, 8), (1, 9)], 'green circle': [(4, 7), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)], 'green triangle': [(4, 7), (4, 6), (4, 5), (3, 5), (2, 5), (1, 5)], 'red square': [(4, 7), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8)], 'purple square': [(4, 7), (4, 6), (4, 5), (4, 4)]}","{'green square': ['left', 'left', 'left', 'up', 'up'], 'green circle': ['down', 'right', 'right', 'right', 'right'], 'green triangle': ['down', 'down', 'left', 'left', 'left'], 'red square': ['up', 'right', 'right', 'right', 'right'], 'purple square': ['down', 'down', 'down']}","{'green square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9)], 'green circle': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (3, 6), (4, 6), (5, 6), (6, 6), (7, 6), (8, 6)], 'green triangle': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (1, 2), (1, 3), (1, 4), (1, 5)], 'red square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (3, 8), (4, 8), (5, 8), (6, 8), (7, 8), (8, 8)], 'purple square': [(4, 0), (4, 1), (4, 2), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]}","{'green square': ['up', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up'], 'green circle': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'green triangle': ['up', 'up', 'left', 'left', 'left', 'up', 'up', 'up'], 'red square': ['up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right'], 'purple square': ['up', 'up', 'left', 'left', 'up', 'up', 'right', 'right']}",square
